system:index,dNBR,severity,.geo
741,0.2947133183479309,1,"{""type"":""Point"",""coordinates"":[150.26461653164122,-33.83184510952605]}"
742,0.1517307162284851,0,"{""type"":""Point"",""coordinates"":[150.4870346680095,-33.423384818709096]}"
743,-0.019528090953826904,0,"{""type"":""Point"",""coordinates"":[150.5846075131075,-33.63204433963869]}"
744,-0.0032995939254760742,0,"{""type"":""Point"",""coordinates"":[150.55941759653223,-33.75975501108127]}"
745,0.12948797643184662,0,"{""type"":""Point"",""coordinates"":[150.47294841771003,-33.44186878825885]}"
746,0.25729405879974365,0,"{""type"":""Point"",""coordinates"":[150.44373796905424,-33.81578738453256]}"
747,0.04003402590751648,0,"{""type"":""Point"",""coordinates"":[150.55227080317076,-33.72567960079446]}"
748,0.026708707213401794,0,"{""type"":""Point"",""coordinates"":[150.46373949775412,-33.6699265769325]}"
749,0.09174787998199463,0,"{""type"":""Point"",""coordinates"":[150.21264847675246,-33.77777448859471]}"
750,0.2764199376106262,1,"{""type"":""Point"",""coordinates"":[150.40405008361736,-33.52386874763325]}"
751,0.22905567288398743,0,"{""type"":""Point"",""coordinates"":[150.4476650032025,-33.798532807792135]}"
752,-0.09603802114725113,0,"{""type"":""Point"",""coordinates"":[150.29970715055023,-33.61742466968576]}"
753,0.1371113359928131,0,"{""type"":""Point"",""coordinates"":[150.24075150501417,-33.76743000244299]}"
754,0.027926355600357056,0,"{""type"":""Point"",""coordinates"":[150.45700632725757,-33.85214800722724]}"
755,0.04322081804275513,0,"{""type"":""Point"",""coordinates"":[150.28951218783237,-33.80150286438724]}"
756,0.03905665874481201,0,"{""type"":""Point"",""coordinates"":[150.18760477517537,-33.81952237567949]}"
757,0.1478545069694519,0,"{""type"":""Point"",""coordinates"":[150.30805863537307,-33.55282175546788]}"
758,0.10285182297229767,0,"{""type"":""Point"",""coordinates"":[150.43443698685098,-33.502684588610066]}"
759,0.03058876097202301,0,"{""type"":""Point"",""coordinates"":[150.51880877271876,-33.83719192880657]}"
760,0.11376768350601196,0,"{""type"":""Point"",""coordinates"":[150.41651226983356,-33.81931368698105]}"
761,0.26968875527381897,0,"{""type"":""Point"",""coordinates"":[150.3204058514912,-33.61001133889514]}"
762,0.05303609371185303,0,"{""type"":""Point"",""coordinates"":[150.35500499227714,-33.69772086143325]}"
763,0.07526703178882599,0,"{""type"":""Point"",""coordinates"":[150.46648488083244,-33.70326445240586]}"
764,-1.4863908290863037E-4,0,"{""type"":""Point"",""coordinates"":[150.52117105953516,-33.714003033574784]}"
765,0.055613309144973755,0,"{""type"":""Point"",""coordinates"":[150.2446488344724,-33.7792754687786]}"
766,0.015613198280334473,0,"{""type"":""Point"",""coordinates"":[150.41097571979742,-33.73787824976593]}"
767,0.06917379796504974,0,"{""type"":""Point"",""coordinates"":[150.45431314053133,-33.46558081893484]}"
768,0.28094160556793213,1,"{""type"":""Point"",""coordinates"":[150.3904630471411,-33.57534095530538]}"
769,0.11053681373596191,0,"{""type"":""Point"",""coordinates"":[150.5088995898789,-33.80285925000514]}"
770,0.17829804122447968,0,"{""type"":""Point"",""coordinates"":[150.3000994403361,-33.52624426221238]}"
771,0.21954640746116638,0,"{""type"":""Point"",""coordinates"":[150.30450408777247,-33.528567382939855]}"
772,0.01656697690486908,0,"{""type"":""Point"",""coordinates"":[150.56131968222033,-33.76864491175126]}"
773,0.23879778385162354,0,"{""type"":""Point"",""coordinates"":[150.235388930763,-33.82145121055707]}"
774,0.04713970422744751,0,"{""type"":""Point"",""coordinates"":[150.21974593533452,-33.81392255042292]}"
775,0.12228624522686005,0,"{""type"":""Point"",""coordinates"":[150.34178480236747,-33.65901014971582]}"
776,0.007738590240478516,0,"{""type"":""Point"",""coordinates"":[150.49895784075102,-33.708656579539024]}"
777,0.046778932213783264,0,"{""type"":""Point"",""coordinates"":[150.51884912020583,-33.725369416704496]}"
778,0.28753018379211426,1,"{""type"":""Point"",""coordinates"":[150.44288992175757,-33.626838295720866]}"
779,-0.020602688193321228,0,"{""type"":""Point"",""coordinates"":[150.64377894129146,-33.69663742721293]}"
780,0.260399729013443,0,"{""type"":""Point"",""coordinates"":[150.4410974538681,-33.53380307279436]}"
781,0.13801506161689758,0,"{""type"":""Point"",""coordinates"":[150.4077455752716,-33.641455253041066]}"
782,0.029660582542419434,0,"{""type"":""Point"",""coordinates"":[150.25739803172695,-33.759217710306224]}"
783,0.33284610509872437,1,"{""type"":""Point"",""coordinates"":[150.46445246698923,-33.877186653058395]}"
784,0.03740110993385315,0,"{""type"":""Point"",""coordinates"":[150.40314202727362,-33.78273293862238]}"
785,-0.030280038714408875,0,"{""type"":""Point"",""coordinates"":[150.6083939628191,-33.673235617245545]}"
786,0.023480892181396484,0,"{""type"":""Point"",""coordinates"":[150.27474625006897,-33.65544947577741]}"
787,0.23239196836948395,0,"{""type"":""Point"",""coordinates"":[150.3968090440831,-33.620063768529974]}"
788,0.06481772661209106,0,"{""type"":""Point"",""coordinates"":[150.38078717462042,-33.7724361612846]}"
789,0.12238224595785141,0,"{""type"":""Point"",""coordinates"":[150.2262185192964,-33.847157296039235]}"
790,0.15580633282661438,0,"{""type"":""Point"",""coordinates"":[150.33328151974584,-33.65946863755225]}"
791,0.014558017253875732,0,"{""type"":""Point"",""coordinates"":[150.40687785717316,-33.69960906937775]}"
792,0.06949117034673691,0,"{""type"":""Point"",""coordinates"":[150.18482167288022,-33.804753041758545]}"
793,0.04738788306713104,0,"{""type"":""Point"",""coordinates"":[150.59738008852528,-33.78562211160131]}"
794,-0.010514691472053528,0,"{""type"":""Point"",""coordinates"":[150.25932638000324,-33.70722166645714]}"
795,0.013418145477771759,0,"{""type"":""Point"",""coordinates"":[150.2769991174434,-33.68747472549788]}"
796,0.2809203863143921,1,"{""type"":""Point"",""coordinates"":[150.5200871353592,-33.60480636498177]}"
797,-4.0644407272338867E-4,0,"{""type"":""Point"",""coordinates"":[150.48848003911297,-33.63700240208202]}"
798,0.11086222529411316,0,"{""type"":""Point"",""coordinates"":[150.40466776351116,-33.62482697703911]}"
799,0.3526441156864166,1,"{""type"":""Point"",""coordinates"":[150.48213270644553,-33.60398323421127]}"
800,0.08213351666927338,0,"{""type"":""Point"",""coordinates"":[150.31049062706236,-33.78560476247058]}"
801,-0.04915185272693634,0,"{""type"":""Point"",""coordinates"":[150.45858314981615,-33.7397324798115]}"
802,0.059345781803131104,0,"{""type"":""Point"",""coordinates"":[150.4727334891375,-33.62994127613718]}"
803,0.03954678773880005,0,"{""type"":""Point"",""coordinates"":[150.31995155226568,-33.81457383187838]}"
804,-0.05225822329521179,0,"{""type"":""Point"",""coordinates"":[150.61511691823836,-33.748321183951354]}"
805,0.061764612793922424,0,"{""type"":""Point"",""coordinates"":[150.30665245485133,-33.619337948590555]}"
806,0.0825415849685669,0,"{""type"":""Point"",""coordinates"":[150.4552645799156,-33.66992719764902]}"
807,-0.0531558096408844,0,"{""type"":""Point"",""coordinates"":[150.18672959012596,-33.784425558260935]}"
808,0.05419909954071045,0,"{""type"":""Point"",""coordinates"":[150.49097952487747,-33.39927792962669]}"
809,0.007799491286277771,0,"{""type"":""Point"",""coordinates"":[150.30062516289593,-33.634007666756695]}"
810,-0.12160743027925491,0,"{""type"":""Point"",""coordinates"":[150.19345479550583,-33.77450568779542]}"
811,0.020142972469329834,0,"{""type"":""Point"",""coordinates"":[150.58348172128422,-33.7592140215545]}"
812,-0.02149096131324768,0,"{""type"":""Point"",""coordinates"":[150.43500886436885,-33.72351907616777]}"
813,-0.0028269290924072266,0,"{""type"":""Point"",""coordinates"":[150.34770999352813,-33.76286608470103]}"
814,-0.020752698183059692,0,"{""type"":""Point"",""coordinates"":[150.5815294845485,-33.694166748956796]}"
815,0.06243912875652313,0,"{""type"":""Point"",""coordinates"":[150.52906417928213,-33.57591862282522]}"
816,0.02507619559764862,0,"{""type"":""Point"",""coordinates"":[150.54123497353456,-33.774119469359796]}"
817,0.19134598970413208,0,"{""type"":""Point"",""coordinates"":[150.4345652481891,-33.53767478406009]}"
818,0.09467525035142899,0,"{""type"":""Point"",""coordinates"":[150.25245450314821,-33.81859608512851]}"
819,0.04078780114650726,0,"{""type"":""Point"",""coordinates"":[150.4603158744976,-33.773108707348825]}"
820,0.2459782063961029,0,"{""type"":""Point"",""coordinates"":[150.3520822629762,-33.56189755254099]}"
821,-0.2281200885772705,0,"{""type"":""Point"",""coordinates"":[150.2003521566365,-33.77741447276676]}"
822,0.0979936495423317,0,"{""type"":""Point"",""coordinates"":[150.58188567729724,-33.84508797372601]}"
823,0.11532726883888245,0,"{""type"":""Point"",""coordinates"":[150.28917258945225,-33.79538137674546]}"
824,-0.015122547745704651,0,"{""type"":""Point"",""coordinates"":[150.2085305998921,-33.75130805865344]}"
825,0.13070076704025269,0,"{""type"":""Point"",""coordinates"":[150.47669777118455,-33.43939560353539]}"
826,0.0543028861284256,0,"{""type"":""Point"",""coordinates"":[150.44189368244372,-33.6508029645579]}"
827,0.3180706799030304,1,"{""type"":""Point"",""coordinates"":[150.45744128534105,-33.8021540677679]}"
828,0.059744805097579956,0,"{""type"":""Point"",""coordinates"":[150.42474112162571,-33.686200530159724]}"
829,0.05437229573726654,0,"{""type"":""Point"",""coordinates"":[150.59411842200316,-33.7105541662591]}"
830,0.012909993529319763,0,"{""type"":""Point"",""coordinates"":[150.6368186544511,-33.682025384909565]}"
831,-0.028743192553520203,0,"{""type"":""Point"",""coordinates"":[150.3364370480244,-33.77577064852104]}"
832,0.1065569594502449,0,"{""type"":""Point"",""coordinates"":[150.29580795789585,-33.517942383268284]}"
833,-0.041907697916030884,0,"{""type"":""Point"",""coordinates"":[150.21311813886626,-33.73731790568169]}"
834,0.14064708352088928,0,"{""type"":""Point"",""coordinates"":[150.34599257095851,-33.825723378893755]}"
835,0.06749148666858673,0,"{""type"":""Point"",""coordinates"":[150.4418447725348,-33.64114744871981]}"
836,0.027770742774009705,0,"{""type"":""Point"",""coordinates"":[150.516543508634,-33.85660035804612]}"
837,0.23947583138942719,0,"{""type"":""Point"",""coordinates"":[150.43261028877802,-33.6304594221601]}"
838,0.2289000004529953,0,"{""type"":""Point"",""coordinates"":[150.26212378309435,-33.790693236816125]}"
839,-0.008020997047424316,0,"{""type"":""Point"",""coordinates"":[150.57596200721292,-33.65309242092588]}"
840,0.029142901301383972,0,"{""type"":""Point"",""coordinates"":[150.6159832920732,-33.78638005046189]}"
841,0.0456555038690567,0,"{""type"":""Point"",""coordinates"":[150.43279213781346,-33.773537295712394]}"
842,0.0033437907695770264,0,"{""type"":""Point"",""coordinates"":[150.52375263135556,-33.840670801940874]}"
843,0.09239962697029114,0,"{""type"":""Point"",""coordinates"":[150.20938499515754,-33.775498124052916]}"
844,0.10716740787029266,0,"{""type"":""Point"",""coordinates"":[150.22204985916423,-33.835160707526164]}"
845,0.16249357163906097,0,"{""type"":""Point"",""coordinates"":[150.40198267200105,-33.61715000133532]}"
846,0.1786690503358841,0,"{""type"":""Point"",""coordinates"":[150.31527797582496,-33.781393668477186]}"
847,0.05557122826576233,0,"{""type"":""Point"",""coordinates"":[150.28003511832196,-33.75998522716844]}"
848,0.10512371361255646,0,"{""type"":""Point"",""coordinates"":[150.47766884172086,-33.7652965973554]}"
849,0.04289967939257622,0,"{""type"":""Point"",""coordinates"":[150.34105143141957,-33.651997345529416]}"
850,-0.024837806820869446,0,"{""type"":""Point"",""coordinates"":[150.31748884923965,-33.76285571236252]}"
851,0.031223595142364502,0,"{""type"":""Point"",""coordinates"":[150.54446132580827,-33.72341935769148]}"
852,0.15830481052398682,0,"{""type"":""Point"",""coordinates"":[150.46186702814705,-33.78105049146108]}"
853,0.026460379362106323,0,"{""type"":""Point"",""coordinates"":[150.31744779450747,-33.795871701489055]}"
854,0.09881532192230225,0,"{""type"":""Point"",""coordinates"":[150.2494819602653,-33.803729250755616]}"
855,-0.031179018318653107,0,"{""type"":""Point"",""coordinates"":[150.62956362299664,-33.69147192608477]}"
856,0.10713542997837067,0,"{""type"":""Point"",""coordinates"":[150.36659551692065,-33.55117183737551]}"
857,0.013319745659828186,0,"{""type"":""Point"",""coordinates"":[150.42228959002574,-33.668826331230875]}"
858,0.1708833873271942,0,"{""type"":""Point"",""coordinates"":[150.4515415875849,-33.47192194270642]}"
859,0.07672794163227081,0,"{""type"":""Point"",""coordinates"":[150.51096613763352,-33.658366545290576]}"
860,-0.16902996599674225,0,"{""type"":""Point"",""coordinates"":[150.30545206797612,-33.73181137025068]}"
861,0.14383873343467712,0,"{""type"":""Point"",""coordinates"":[150.4589161657912,-33.50130543790914]}"
862,0.012876182794570923,0,"{""type"":""Point"",""coordinates"":[150.4560907165273,-33.65433033842017]}"
863,0.03493596613407135,0,"{""type"":""Point"",""coordinates"":[150.3070383987931,-33.544817350293]}"
864,0.2166280597448349,0,"{""type"":""Point"",""coordinates"":[150.22606308246512,-33.8447050986758]}"
865,0.30604448914527893,1,"{""type"":""Point"",""coordinates"":[150.50986622883377,-33.61147637182064]}"
866,-0.024877309799194336,0,"{""type"":""Point"",""coordinates"":[150.5497727263439,-33.789751513655986]}"
867,0.04670879244804382,0,"{""type"":""Point"",""coordinates"":[150.45478795906425,-33.50251527283627]}"
868,0.13999132812023163,0,"{""type"":""Point"",""coordinates"":[150.30049772597042,-33.50342302406975]}"
869,-0.05086684226989746,0,"{""type"":""Point"",""coordinates"":[150.59474377290974,-33.697717884399836]}"
870,0.021264255046844482,0,"{""type"":""Point"",""coordinates"":[150.65196420446023,-33.66800700992693]}"
871,0.18033988773822784,0,"{""type"":""Point"",""coordinates"":[150.39839835607455,-33.49672661387839]}"
872,0.05642738938331604,0,"{""type"":""Point"",""coordinates"":[150.52557178306134,-33.649592480550865]}"
873,0.041883423924446106,0,"{""type"":""Point"",""coordinates"":[150.49225238042277,-33.84288570795711]}"
874,0.25459492206573486,0,"{""type"":""Point"",""coordinates"":[150.29530866613516,-33.61040917161792]}"
875,-0.005302309989929199,0,"{""type"":""Point"",""coordinates"":[150.30950435797251,-33.689650560333945]}"
876,0.10559453070163727,0,"{""type"":""Point"",""coordinates"":[150.28811712996722,-33.615620976280596]}"
877,0.13168147206306458,0,"{""type"":""Point"",""coordinates"":[150.3443544837395,-33.67432352239008]}"
878,0.028438806533813477,0,"{""type"":""Point"",""coordinates"":[150.22778188773034,-33.76326039172932]}"
879,0.15000011026859283,0,"{""type"":""Point"",""coordinates"":[150.45185359110732,-33.60680712795922]}"
880,0.025239616632461548,0,"{""type"":""Point"",""coordinates"":[150.29553128205004,-33.73920335749763]}"
881,-0.13489460945129395,0,"{""type"":""Point"",""coordinates"":[150.20824380121763,-33.73736502771712]}"
882,0.11269886046648026,0,"{""type"":""Point"",""coordinates"":[150.48208292410868,-33.397948389418815]}"
883,0.033135414123535156,0,"{""type"":""Point"",""coordinates"":[150.60316045608772,-33.82262295855776]}"
884,0.084642693400383,0,"{""type"":""Point"",""coordinates"":[150.3067355494056,-33.55221281331155]}"
885,0.033826738595962524,0,"{""type"":""Point"",""coordinates"":[150.40454327553164,-33.65444599470798]}"
886,0.09025217592716217,0,"{""type"":""Point"",""coordinates"":[150.3963625181419,-33.79667409732386]}"
887,0.08098746836185455,0,"{""type"":""Point"",""coordinates"":[150.33894032108452,-33.83902911759249]}"
888,0.1896921694278717,0,"{""type"":""Point"",""coordinates"":[150.2758185180866,-33.838559623802645]}"
889,0.013749003410339355,0,"{""type"":""Point"",""coordinates"":[150.4431342993262,-33.725063000380004]}"
890,0.05679550766944885,0,"{""type"":""Point"",""coordinates"":[150.1895465172419,-33.84689391851293]}"
891,0.003995060920715332,0,"{""type"":""Point"",""coordinates"":[150.5893409259672,-33.86795004698477]}"
892,0.02072882652282715,0,"{""type"":""Point"",""coordinates"":[150.3162127666381,-33.77252072003139]}"
893,0.26016321778297424,0,"{""type"":""Point"",""coordinates"":[150.471910242046,-33.83344798544469]}"
894,0.2255917489528656,0,"{""type"":""Point"",""coordinates"":[150.4294157823327,-33.66746613099055]}"
895,-0.005300477147102356,0,"{""type"":""Point"",""coordinates"":[150.50882557950902,-33.6698163630573]}"
896,-0.008776456117630005,0,"{""type"":""Point"",""coordinates"":[150.3422220424389,-33.77856896947393]}"
897,0.22449183464050293,0,"{""type"":""Point"",""coordinates"":[150.43266560160814,-33.59015497672711]}"
898,0.18642759323120117,0,"{""type"":""Point"",""coordinates"":[150.46506470339895,-33.80122861385559]}"
899,-0.012842565774917603,0,"{""type"":""Point"",""coordinates"":[150.56041538687722,-33.792656022727066]}"
900,-0.031151771545410156,0,"{""type"":""Point"",""coordinates"":[150.44915181984905,-33.68453061270719]}"
901,0.02227899432182312,0,"{""type"":""Point"",""coordinates"":[150.4749337719848,-33.828343361987]}"
